-12;-1.2264343;0.18806169;-2.1400222;4.5736619;-5.3103366;4.4088339;1.7873805;3.8569645;-0.41950142;2.6223501;4.8740137;-3.0847138;4.348831;-2.310603;-3.5672898;2.5754845;-1.2735469;2.8105811;-2.901733;-2.5999942;-5.3477579;-3.3776141;-9.7288317;3.3908382;4.7292549;0.59836998;0.67858129;0.77767758;1.2844156;6.06207;0.48047743;-8.3460793;-6.4493025;1.0896144;-1.1491927;-2.415597
-11.996094;-0.83561078;-2.0240309;0.071065133;1.1440311;-6.5681996;4.9202284;1.0335054;3.5534111;-1.5362429;1.3137149;4.9459202;-4.7764738;3.8150016;-1.3811518;-5.1377632;2.5908802;0.48483437;2.7643176;-2.2146939;-1.5370925;-3.0200314;-3.5114529;-6.9901038;2.7596529;2.8463016;0.51876702;-3.6729398;2.2404997;1.6705789;5.0974078;3.160822;-7.6483733;-4.5984167;2.5063648;-0.030859515;1.4889234
-11.992188;0.84297119;-1.9976963;-1.1651059;4.1967455;-4.188229;6.2728725;0.26612052;4.8546011;-3.3701593;0.38266546;8.087325;-4.6396034;4.9890384;-1.4255025;-3.7456359;1.1902047;-1.6676622;4.2051388;-3.6742329;-0.22498364;-3.0585344;-2.6984196;-7.7815945;4.7913861;2.9351623;2.2681461;-3.5261949;-0.0099017145;-0.093908099;7.0310259;0.47715513;-7.2367794;-5.0096019;2.0691811;1.4774709;0.17646913
-11.988281;0.34510379;0.31062329;-3.1124246;2.3214394;-5.0182577;7.5330151;4.4949055;4.7597913;1.4879146;-0.21160244;3.290966;-4.3804413;3.9395;-2.2532448;-4.3351445;4.5160087;-0.35450695;2.9946555;-2.2199703;-1.0634616;-2.0962365;-4.1976121;-7.8305273;2.5085886;2.2723947;0.1899797;-2.0040388;0.43288397;3.9720332;5.1515762;3.3968059;-7.9645566;-6.0376685;0.24428153;0.16711046;1.03172
-11.984375;-0.18816216;-0.54452186;-0.80824856;3.3762856;-6.3131907;5.5621622;4.0165049;4.1795335;-1.961668;1.8178902;4.8950672;-3.0770991;4.1784762;0.056939118;-0.66558524;0.71778943;-0.91389663;1.180291;-1.1651898;-1.4307796;-3.6525983;-4.2821963;-8.6326913;3.5091824;3.8583922;1.5408556;-0.92065544;-0.4050252;2.3674268;7.5169985;2.6812996;-6.4581931;-6.3577751;1.4642307;1.0607256;0.89457931
-11.980469;2.0968502;2.2881317;-2.9206275;1.417436;-5.5431343;5.171476;2.2544308;4.2574571;-1.2040117;-0.27033551;3.1988789;-4.3852728;1.4976582;0.33485918;-2.6402136;-0.67199476;-0.61161863;0.13845888;-2.9103258;-1.9319291;-3.8521069;-3.5610844;-5.172759;1.3271037;2.3873889;0.94027843;-2.7003764;3.7037972;2.6536044;6.3314085;3.0897893;-5.1013975;-3.4673714;0.28677477;0.92118961;1.7803551
-11.976562;1.6805334;-3.599203;-4.7312749;0.54039786;-5.0673201;7.5824529;2.0359195;4.2666841;-0.79145986;1.6972049;4.8967918;-3.1616952;1.3321562;1.2288678;-5.7045842;-1.7264802;-2.5557748;0.42767037;-1.0268459;-1.7664902;-1.245628;-3.7018687;-6.0080686;3.6260607;1.7339413;1.52782;-3.1147029;2.5309087;6.3712521;5.8122281;0.8980672;-4.9856223;-4.8566318;1.3440671;-0.012068666;3.2214616
-11.972656;0.41689116;-0.51791747;-2.516927;1.2605127;-6.9755265;6.8993569;0.83957918;3.9474076;-3.7970282;1.9692178;4.4431041;-4.5290003;1.8923586;-1.3526934;-2.1774193;0.54338071;1.0343864;2.3292561;-0.98917256;-1.6375412;-1.0949399;-2.4828751;-5.5137976;0.52372718;3.7130084;1.6571025;-2.9001613;2.4080863;2.7745886;6.1922529;4.2636872;-2.6315516;-5.7122315;-0.56174798;0.4123363;3.6949434
-11.96875;0.90469203;0.98023422;0.081694401;-1.4934513;-2.7406307;7.1597139;0.10160996;4.8694002;0.84728084;0.88532662;3.9794147;-2.5768774;1.5908197;0.16296952;-5.2119421;-0.65076569;-2.4639514;-0.82524438;0.57900414;1.8417143;-0.1624865;-1.3873172;-4.1052397;-0.71610975;2.8368231;1.563928;-4.0245095;0.38314392;2.9567056;7.1134117;2.1077084;-6.5153763;-4.037831;2.0328586;1.6831818;4.2418043
-11.964844;0.90386023;0.092431938;-3.2339713;-0.93835188;-1.3369985;5.913584;2.7060105;4.4591209;0.80846211;-0.36704609;3.6465903;-1.0350497;0.63894692;-3.1483722;-1.8457315;-0.04318566;-2.7474395;1.0715796;-1.5701852;0.37475982;-0.92341886;-1.8529279;-7.4088304;0.73129284;2.0867758;2.4107669;-5.7948481;2.5594803;2.5567548;7.7318124;1.4678614;-4.7944148;-3.8818588;1.479488;2.3981706;2.6312427
