-12;-0.61653093;3.3876226;-1.856442;-0.68684843;6.1172413;-2.1242809;0.55492465;-4.2289867;3.2647421;-3.3788945;-6.1058681;2.8961357;-2.8921483;-0.34863442;-6.1134577;6.7797948;0.64262326;-0.36309983;-2.0585004;2.2052254;-2.3606913;6.0697412;5.8283549;0.4691711;-2.354203;-3.2911035;-0.13480029;-4.3202712;-0.50210706;0.79065093;-6.9963435;-3.4936002;1.6912068;-0.17594265;-2.6069142;1.4067298
-11.996094;-1.3094704;1.6765316;-6.2852026;1.5475988;4.077464;-0.67495368;-1.0564977;-2.9913919;1.6852622;-0.96531195;-3.6018255;3.1477542;0.2989352;-0.11550207;-6.2855157;7.0815609;0.34515411;-1.6562687;-3.3409532;2.4323487;-3.5899416;6.4349422;6.8643423;1.4299663;0.2232597;0.34272258;0.82168062;-4.4669349;-1.4823336;0.4709503;-4.7150028;-1.7474887;0.3310193;-3.0142542;-0.1568929;0.77340495
-11.992188;-2.6488331;1.4155142;-4.1079457;0.32240021;3.5854063;-2.4043813;-0.91873533;-3.0496584;2.2843176;-3.6292056;-2.0646302;4.6443054;-0.29663106;-1.1783837;-7.4338892;7.0670814;0.85311703;-1.7973149;-0.94015951;2.6507416;-1.7218041;5.4602003;6.5909545;-0.0019709831;-0.81380862;-0.79198594;2.2524704;-7.7782712;0.37257661;0.90658726;-4.1885721;-3.8399137;1.2635342;-0.23093179;0.052588351;2.1515096
-11.988281;-0.48807107;2.6484744;-4.1966218;2.3266338;6.2971443;0.3780795;0.072210795;-2.0442989;0.22533256;-3.3441577;-5.6598426;4.2597071;3.7716057;-1.8789208;-4.7936101;5.6127907;0.64640882;0.025893812;-0.94778572;3.8700793;-2.669615;5.7661619;8.9643097;0.66628832;-3.8823507;-1.0680946;0.14265528;-5.3585095;-3.2731294;-0.015149987;-4.1950878;-5.9384942;-0.81545188;-1.5369583;2.3916606;0.85304241
-11.984375;1.1958847;1.5932266;-3.5082701;-0.32223635;3.7198339;-1.0633764;2.6020302;-5.2945894;0.78489847;-3.9094325;-3.7008731;2.4565915;1.5566978;-1.1077307;-4.8134041;7.0709778;0.95171942;-3.0017034;-0.55527863;5.4940854;-0.35186849;4.1591085;5.4171163;0.702311;-1.6088451;-1.0531827;0.25584405;-7.6457001;-1.2247791;2.1619827;-4.4934887;-2.6485725;1.2664763;-1.635781;1.3851197;-0.38562106
-11.980469;-1.1143081;1.5159858;-1.6343057;0.3976369;4.043068;-2.2930412;1.7975105;-4.9108105;1.569725;-2.0611162;-2.5715377;4.0977177;2.4724043;-1.6702641;-2.7986722;4.2616856;0.79898318;-2.1857871;-2.4486347;5.9823366;-4.0797167;6.3937472;8.7741643;2.3031229;-3.6865347;0.61005802;-0.91619633;-8.1195167;-2.9431793;1.6709717;-4.327802;-2.669268;1.2904605;-1.2219204;2.5989546;2.0688995
-11.976562;-1.5098894;-0.25644012;-3.5192509;1.6812487;3.1297435;-1.1382256;-1.6577763;-2.8514939;0.095319899;-3.3299116;-4.1968151;4.762363;3.7110348;1.0122224;-4.5287554;7.8140824;-0.91468277;-0.13542375;1.9185602;3.5022557;-3.4480886;5.3718534;6.1766271;-0.13608277;-4.4407056;-0.011038699;1.6753244;-5.5105996;-4.0055118;1.3853193;-4.4317709;-0.23828463;0.5400884;-0.28994345;1.9530298;2.0965144
-11.972656;-0.70619121;5.0378717;-5.0146824;-0.19887318;5.0671632;0.48321757;-0.15755058;-4.3486007;1.05713;0.31754527;-6.3185445;3.5800873;0.95877331;-1.5786259;-4.0858767;7.8187308;0.25997098;-2.414802;0.78967821;7.581587;1.3931259;6.0238777;4.0545455;1.287544;-5.1909445;-0.12260312;1.0591778;-6.2837955;-4.5293823;-0.75684758;-6.0050041;-0.89157617;0.35206165;-1.2307059;3.9298019;3.3426217
-11.96875;0.72530149;-0.61839368;-3.2763939;0.61279204;4.5164878;0.75932049;1.3239326;-4.7273403;0.39979872;-1.3673025;-1.3756493;1.6812481;3.9517967;0.099785575;-1.3831681;6.1287903;-0.61331022;0.49034042;-1.0552541;5.2535212;-0.61329995;4.7604304;6.2443287;-0.075936938;-3.915543;-1.5492821;1.0410472;-5.1972831;-6.0541554;1.9394963;-3.7011452;-5.6306526;-2.5891967;-0.70785492;3.9128862;1.924774
-11.964844;-0.72103583;0.83048949;-3.8007039;0.02515912;2.6569859;2.3669154;-1.3150686;-4.5734216;1.1999493;-2.5037327;-2.8363413;4.002773;3.7092844;-0.72393477;-2.4589469;6.4098625;0.44853201;-0.77328;-2.4467462;5.9973382;0.45756245;5.4706768;6.4902065;1.0394121;-2.9322503;2.0901746;3.5940466;-9.7979332;-5.5108707;2.0367683;-4.3769086;-2.2698658;1.2592564;-1.1695299;2.2653788;3.4896124
-11.960938;-2.681202;2.5935218;-2.0889015;1.2747255;2.8422735;2.5979706;1.2115496;-4.372032;1.8117965;-2.5685618;-2.3658694;1.9598792;3.2135787;-2.0565715;-2.0777843;4.5243504;-1.1704767;-0.7587152;-1.2744312;7.1423912;0.86138983;4.299319;5.1195281;2.2198037;-5.7048594;0.063155579;3.1870875;-8.696176;-4.74843;-2.9935865;-3.1168233;-2.6515639;-2.0377053;-3.4191556;1.8943944;4.2776991
