-12;4.1395405;1.7461321;1.6402697;-1.0645222;-3.7724759;0.27149071;2.8300619;-0.36482964;-0.45416663;-5.2598424;1.4699777;-1.4705059;-1.2707617;-1.1837801;0.37066595;0.59720894;-5.0762193;5.4151049;0.89739129;2.5219416;2.0814878;0.27681166;4.8885837;0.44262794;2.216955;-0.20823133;3.0132047;-5.452587;-5.2227321;1.8583337;-6.0915689;1.2700907;-2.095957;2.5159096;5.1429718;-6.9381592
-11.996094;4.4359609;-2.2847528;1.4625591;-1.3848246;-2.8739617;-0.41269829;2.1268206;-0.55211194;-1.196503;-3.3483423;1.9051822;-2.3039503;-1.865795;-1.720203;-0.92553253;-1.217215;-6.4681563;1.8501917;-1.7851068;4.1487083;2.5903579;1.0420119;3.9296785;1.2938094;-0.98919731;0.013835743;1.9523448;-3.0150629;-6.0496826;1.1895226;-5.3104883;4.4024266;-1.7119605;-0.48550447;7.668908;-7.2909715
-11.992188;4.6108034;-1.9865545;3.677577;-2.4197697;-6.2553145;-1.1015299;4.834899;-2.7470304;-1.940141;-3.5754323;2.6052535;-2.4439481;-1.4405545;-0.11258212;-1.7400723;-1.3460061;-5.2235721;4.6098367;1.9532341;-0.54580005;3.4039079;1.3701159;3.7509921;1.8682105;-0.3810175;-0.63056223;3.9332541;-1.8947626;-5.4053156;2.3610326;-6.4906794;1.9574122;-1.1546346;0.63928931;5.1848336;-8.4675576
-11.988281;4.404759;-0.26629002;2.6192272;-3.0853141;-4.6434275;0.81030473;3.1902549;-1.8867977;-0.0263364;-3.035917;4.0162807;-4.0616885;0.69924396;-1.604859;-0.63320234;0.30581394;-7.0269929;4.5416162;0.73203961;0.34182235;3.9962816;1.8097961;3.9676606;-0.44692065;1.5861681;-0.16065535;4.6682388;-4.6930813;-5.0740393;0.55694273;-5.1849523;2.33445;0.81114084;0.42194116;4.2086791;-7.0964736
-11.984375;2.8591643;-0.10946949;1.3506153;-3.7191503;-5.2047974;1.1261907;1.5505027;-2.4132666;0.099064394;-3.2315761;2.5482954;-1.8733639;-2.5608008;-2.8235169;-1.7326415;0.54783152;-7.3697016;4.4410635;1.6145826;2.2525631;4.9844297;0.54532596;3.4970078;-0.90040922;2.1901832;-0.2156701;4.2692965;-3.3214738;-6.4491158;-0.46101532;-8.6429079;4.6505127;0.096858828;-0.79396872;3.093804;-5.698565
-11.980469;4.1406768;0.090137264;2.322022;-1.7274461;-6.1229337;2.3256135;6.3897267;1.2589891;-1.8008758;-4.7392497;5.1604304;-2.159595;-1.2499318;-1.6373487;-1.0919501;-1.5807993;-5.0472141;5.0613017;3.1044701;2.4001644;2.8206667;-1.3203284;4.7003599;-0.92097928;1.5283442;-1.2620136;3.9221566;-0.96105891;-3.2737777;-0.76638904;-8.0131024;3.2810398;-0.91342743;-0.53374382;3.7171598;-4.8962126
-11.976562;6.1463404;-1.827371;0.85368436;-0.96393352;-5.0878453;3.0627583;6.0941784;-0.36546703;-0.13133514;-3.3336992;4.1080497;-2.6388339;-4.7622132;-0.31187314;-2.227903;-0.5702166;-7.3970913;4.1966542;1.8416479;4.0366542;6.0505214;0.12620114;1.1499821;0.12157723;3.7347109;-0.51289944;5.1744829;-0.94340637;-4.6248126;-1.124546;-8.7785543;1.6510448;2.0649917;1.2193042;2.9684584;-7.3385822
-11.972656;3.3137094;-3.0323672;2.353229;0.014436395;-5.0876417;2.3752727;6.0085853;-0.18239651;-0.64137291;-3.1608858;2.3026292;-4.0226193;-0.96986148;-2.0113102;-0.51617375;-0.35438544;-8.5457439;4.6954052;0.82489511;4.9686934;3.3052099;1.3952651;2.5405261;-3.2915383;2.9228165;-2.673244;3.5792254;-0.99639257;-3.8761749;2.263141;-7.3385834;3.1621812;0.8458802;-0.26379295;2.7400302;-2.8137984
-11.96875;4.8989872;-2.9245395;1.4539977;-2.4004549;-4.5238579;1.2944999;7.1438867;-1.8145153;-1.5692647;-2.1991415;2.6380751;-0.86263044;-1.7991102;-2.2671771;-2.0250347;-0.35946757;-5.8521245;3.9990061;1.0496206;4.5425122;2.7446066;-0.49380851;0.19623677;0.032964324;2.7072035;-0.1543039;4.2509072;-0.34365568;-3.8894677;0.82397788;-7.7985629;2.8323628;1.0531632;-0.16772391;3.9239595;-6.4893641
-11.964844;4.6308547;0.00037870271;0.36214233;-1.7481217;-7.9707945;4.0182951;7.887162;-2.6169562;-1.2862;-3.6182839;1.1105813;-3.9895017;-2.5026849;-2.7471094;-1.6809563;-2.1379819;-8.3672883;4.4435592;-1.073439;5.4130985;3.8545521;3.3164227;0.48350891;-0.61313085;1.6547875;-0.018680146;5.1977399;-1.2264235;-4.7089356;2.0036606;-6.9601428;2.9914663;0.78033439;1.7673321;2.8060009;-3.2043557
